,business_id ,categories,city,is_open,latitude,longitude,postal_code,pricerange,review_count,stars,state
26416,7Dk6AeVwPGLNDTHpa8TxuA,"['Vegetarian', 'Mediterranean', 'American (Traditional)', 'Restaurants', 'Middle Eastern']",Las Vegas,0,36.1087848,-115.1370794,89119,1,5,4.0,NV
26419,VAEMdy7M4Cm0fn_Itteemw,"['Live/Raw Food', 'Restaurants', 'Seafood']",Las Vegas,1,36.1691108,-115.2913032,89145,2,60,3.5,NV
26438,-_TSaVr53qiEGqMkwyEMaQ,"['Mediterranean', 'Middle Eastern', 'Restaurants', 'Sandwiches']",Las Vegas,1,36.1004655926,-115.209222423,89103,1,264,4.5,NV
26451,EqUlVPI8t9A96BIvWdW1pw,"['Bars', 'Nightlife', 'Restaurants', 'American (New)']",Las Vegas,1,36.237869,-115.248219,89129,2,52,3.5,NV
26452,i9D9xPBV0gR1Ja9kbY4NCw,"['Breakfast & Brunch', 'American (New)', 'Restaurants', 'Gluten-Free', 'Food', 'Cafes', 'Bakeries']",Henderson,1,35.994189398,-115.099795374,89052,2,463,4.0,NV
26472,GWNmYFQw3WitfTPt5uGMvQ,"['Chinese', 'Restaurants']",Las Vegas,0,36.0210698681,-115.119205568,89123,1,108,3.5,NV
26479,wqaLf9ShvoJxr7NScUrUFg,"['Restaurants', 'Filipino', 'Food', 'American (New)', 'Food Delivery Services']",Las Vegas,0,36.243892,-115.234956,89130,1,49,4.0,NV
26480,6PqYwabO2g1r2ZB7eImOiw,"['Bars', 'Wine Bars', 'Salad', 'Nightlife', 'Italian', 'Restaurants']",Las Vegas,1,36.2187843,-115.2444229,89108,2,164,3.5,NV
26498,-RmFfWUyUU1RPIGtih7J-w,"['Restaurants', 'Chinese']",Henderson,1,36.0086203,-114.9916305,89002,2,98,3.5,NV
26506,qCtjJp2tI-RyennIpfN6Wg,"['Pizza', 'Restaurants']",Henderson,1,36.0142886,-114.9642522,89015,1,20,4.0,NV
26507,P2l7s26bzzN_QgkWSVg3sw,"['Mexican', 'Restaurants']",Henderson,0,36.0335025,-114.9856516,89015,0,5,2.5,NV
26517,gg0zeYKlmvk_rScipyOyKw,"['Restaurants', 'Mexican']",Las Vegas,1,36.1732944,-115.0618236,89110,1,35,4.0,NV
26519,9IpKGHaPy3hhXo9g5Bt7lg,"['Italian', 'Restaurants', 'Pizza', 'Caterers', 'Event Planning & Services']",Las Vegas,1,36.1184484856,-115.209104221,89103,2,260,4.0,NV
26522,G5or_Fra4-6IYOVlm_dI2Q,"['Sports Bars', 'Bars', 'Restaurants', 'Nightlife', 'Barbeque']",Las Vegas,1,36.1239879384,-115.170658334,89109,2,486,3.0,NV
26527,i_pI9XnOgJ93cq85Ot06OQ,"['Restaurants', 'Chinese']",Las Vegas,1,36.1145542751,-115.194257206,89103,3,19,3.0,NV
26538,1gHrOMPMmqXxGMMkPOyE0Q,"['Restaurants', 'Sushi Bars', 'Japanese']",Las Vegas,0,36.1465677,-115.3007512,89117,2,13,3.0,NV
26543,RVt3dKDevhEs0gVMYeL6_w,"['Restaurants', 'Southern', 'Cajun/Creole']",Las Vegas,0,36.1588559741,-115.236683004,89146,1,64,4.5,NV
26565,YO5DrWneHLevfnNnCzOcIg,"['Vietnamese', 'Restaurants']",Las Vegas,0,36.1233533833,-115.207379535,89103,1,5,4.0,NV
26575,b1Dfmn7cmXU3GnlpNHnH7A,"['Restaurants', 'Steakhouses', 'Pizza']",Las Vegas,1,36.0182263,-115.1179256,89123,0,4,2.0,NV
26584,mkZFZkuue9am7PRp9dt1jA,"['Food', 'Desserts', 'Burgers', 'Mexican', 'Restaurants']",Las Vegas,1,36.1443695,-115.0623152,89142,1,5,3.5,NV
26591,OXBROmBWuDhRhd0BZ7zXJA,"['Restaurants', 'Barbeque', 'Korean']",Las Vegas,1,36.0150169665,-115.117183047,89123,2,80,3.5,NV
26592,44oDz7AKu9BBjmfAubTppg,"['Japanese', 'Restaurants', 'Buffets', 'Sushi Bars']",North Las Vegas,0,36.2397873,-115.1968809,89032,2,83,3.0,NV
26613,oH6QAuoTLFaX97oqqpLTMg,"['Pizza', 'Restaurants']",Las Vegas,1,36.042461,-115.2782,89113,1,278,4.0,NV
26615,m6DuuvI95KyOZpUwMvP20w,"['Pizza', 'Food Delivery Services', 'Restaurants', 'Chicken Wings', 'Food', 'Sandwiches']",North Las Vegas,1,36.1963442,-115.1056747,89030,1,8,4.0,NV
26623,KyzPvdGPb2ubVlXJrS2QPA,"['Sandwiches', 'Food Delivery Services', 'Italian', 'Restaurants', 'Pizza', 'Food']",Las Vegas,1,36.0900715,-115.2439023,89118,2,114,4.0,NV
26636,N4t78qF2C5jqYBjNr0j3_w,"['Restaurants', 'Vietnamese']",Las Vegas,1,36.1111032,-115.0641991,89122,1,128,3.5,NV
26637,ywF14Amq9SLX5o8Qnx3hgA,"['Mexican', 'Restaurants']",North Las Vegas,1,36.1963442,-115.1056747,89030,2,55,4.5,NV
26640,DKXUkIrFnMUMF535gf-dPA,"['Caterers', 'Restaurants', 'Event Planning & Services', 'Mexican']",Las Vegas,1,36.10100467,-115.243461022,89103,1,171,4.5,NV
26642,jgC4ktSSEEsFT6AmekbvsQ,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",Las Vegas,1,36.1691108,-115.2913032,89145,3,63,4.0,NV
26647,oDM09XMN-FG0ii_gdVMrTw,"['Pizza', 'Restaurants']",Las Vegas,1,36.3026183271,-115.282304881,89131,1,44,2.0,NV
26654,2LNnIARy-lGmrlEMZSxZ1w,"['Desserts', 'Food', 'Restaurants', 'Bakeries', 'Sandwiches']",Las Vegas,1,36.100745,-115.103546,89121,1,112,4.5,NV
26673,SGyQqYXVq2Rck8ipEmJKmg,"['Restaurants', 'Food Stands', 'Food', 'Ice Cream & Frozen Yogurt', 'Shaved Ice', 'Desserts']",Henderson,1,36.0194179,-115.0530027,89012,1,111,4.0,NV
26685,km5aBHRss5ir_B0jvEErzQ,"['Irish Pub', 'American (New)', 'Restaurants', 'Nightlife', 'Dive Bars', 'American (Traditional)', 'Mediterranean', 'Irish', 'Bars']",Las Vegas,1,36.0683598964,-115.177980123,89119,2,326,2.0,NV
26689,MTkDsAaz-bQKrEB_czblUA,"['Pizza', 'Restaurants', 'Chicken Wings']",Las Vegas,1,36.19418,-115.025472,89156,2,10,2.5,NV
26694,SwAZBCyFtVo_8vkRbJhdkA,"['Fondue', 'Bars', 'Venues & Event Spaces', 'Restaurants', 'American (New)', 'Nightlife', 'Event Planning & Services']",Las Vegas,1,36.108604306,-115.15342415,89169,2,736,4.0,NV
26695,z_1n_57ANGutdEnfbWpTGw,"['Burgers', 'Fast Food', 'Restaurants']",North Las Vegas,1,36.239677,-115.1114125,89030,1,94,4.0,NV
26709,F3iG7XyIsojEfFFMGXAVEQ,"['Restaurants', 'Pizza']",Las Vegas,1,36.2613789,-115.1553649,89031,0,9,1.5,NV
26723,vLkKorA1gPS97Zj0_WKA0Q,"['American (New)', 'Restaurants', 'Steakhouses', 'French']",Las Vegas,1,36.1060800087,-115.174736734,89158,4,248,4.5,NV
26726,dakUSKq6Vp9X2Qvp54t4vQ,"['Restaurants', 'Chinese']",Henderson,1,36.031057098,-114.969381152,89015,1,18,2.5,NV
26729,Cr4ipI-tr-R8Q0NilkWNkA,"['American (New)', 'Bars', 'French', 'Nightlife', 'Restaurants', 'Lounges']",Las Vegas,0,36.0930659,-115.177814,89119,4,944,4.0,NV
26750,8_mXYs-ZOqDGS7ifAjaocA,"['Seafood', 'Restaurants']",Las Vegas,0,36.3027272384,-115.282062292,89131,2,24,4.0,NV
26768,UcIrRf2mWgqqlg-HNoDl0A,"['Chinese', 'Restaurants']",Las Vegas,1,36.2896761296,-115.285823997,89149,1,200,3.5,NV
26775,gnfRPDNr9aRaEMDh1zAl_w,"['Fast Food', 'Burgers', 'Restaurants']",Henderson,1,36.0299291,-114.9701383,89015,1,10,2.5,NV
26781,_28WWtPWNYlxzl-GY9Gvog,"['Chinese', 'Restaurants', 'Szechuan']",Las Vegas,1,36.1253639537,-115.19647966,89102,2,22,1.5,NV
26787,ARohEoxqg8TzA5gQfdGAZw,"['Japanese', 'Sushi Bars', 'Restaurants', 'Teppanyaki']",Las Vegas,1,36.1269034652,-115.168954822,89109,3,145,4.0,NV
26788,JTFFtWy_chbsHTs95yD_2Q,"['American (New)', 'Sandwiches', 'Burgers', 'Cafes', 'Restaurants', 'American (Traditional)']",Las Vegas,1,36.1121439816,-115.176715856,89109,2,776,3.5,NV
26789,pLMPpaJ7whp86uL_3ezwMg,"['Burgers', 'Restaurants']",Las Vegas,1,36.127644,-115.168356,89109,2,786,4.0,NV
26804,7w9UhH7Hz14N736FAe5_Fg,"['Fast Food', 'Restaurants']",Las Vegas,0,36.1732806338,-115.061790198,89110,2,9,1.5,NV
26809,-Bf8BQ3yMk8U2f45r2DRKw,"['Fast Food', 'Restaurants', 'Burgers']",Las Vegas,1,36.1956632,-115.2465134,89128,1,140,4.0,NV
26812,iACo0RlJN6PGJez9oaK-tA,"['Breakfast & Brunch', 'Nightlife', 'American (Traditional)', 'Bars', 'Restaurants']",Las Vegas,1,36.2890998,-115.2884782,89149,2,90,2.5,NV
26815,peZSKlIlXBaCeEa-Bb6ndw,"['Hot Dogs', 'Fast Food', 'Sandwiches', 'Restaurants']",Las Vegas,1,36.197292,-115.2473946,89128,1,18,4.0,NV
26818,sIr0Wp13Z_MqwgcNvF-5ew,"['Burgers', 'Food', 'Restaurants', 'American (Traditional)']",Las Vegas,0,36.1588941,-115.3122252,89117,3,47,3.0,NV
26821,f5AenP5rsrnLo9tKtenIew,"['Restaurants', 'Chinese']",Las Vegas,0,36.0894888,-115.2431996,89118,1,28,2.5,NV
26829,ZzERMgdUTkAeFKZFDwPh-A,"['Burgers', 'Restaurants', 'Fast Food']",Las Vegas,1,36.272595,-115.2684226,89149,1,9,3.0,NV
26847,KZGIaF-B3KFzg_GFvF6AfA,"['Restaurants', 'Fast Food', 'Sandwiches']",Las Vegas,1,36.1433102,-115.2253441,89146,1,13,3.0,NV
26854,m-tOkwXdW0r4u_NG8w_ZXA,"['Restaurants', 'Chinese']",Las Vegas,0,36.1259293,-115.1976305,89102,1,14,4.5,NV
26859,XFFRWQjmc41_5iuxI12xgQ,"['Restaurants', 'Sandwiches']",Henderson,1,36.0133163,-114.9600983,89015,1,40,3.0,NV
26863,vG1vX6vvyK6st5UWetPPeg,"['Tobacco Shops', 'Food', 'Restaurants', 'Breakfast & Brunch', 'Shopping', 'Beer', 'Wine & Spirits', 'Arts & Entertainment', 'Casinos']",Las Vegas,1,36.100861,-115.1380375,89121,0,5,2.0,NV
26867,7sGcBZwkD4yFLiBLS1WKgA,"['Salad', 'Sandwiches', 'Restaurants', 'American (New)']",Las Vegas,0,36.0986390583,-115.242461256,89118,2,255,4.5,NV
26869,Q283sagGad1VlOncWykBKQ,"['Sandwiches', 'Restaurants', 'Food', 'Fast Food']",Las Vegas,1,36.1588605204,-115.049394401,89142,1,8,2.5,NV
26874,SueEpC916vd8Lo3Lyl9_pQ,"['Hawaiian', 'Restaurants']",Henderson,1,36.071403,-115.072358,89014,1,414,4.0,NV
26876,8vkFJ_kA8XxDyjHfmsdEOg,"['Restaurants', 'Fast Food', 'Hot Dogs', 'Burgers']",Las Vegas,1,36.1461376,-115.3340292,89135,1,44,3.5,NV
26879,uI-dbKk_9cUen7pi3-16Sg,"['Breweries', 'Restaurants', 'Pizza', 'Food', 'American (New)']",Henderson,1,36.0157947429,-115.118127488,89123,2,504,3.5,NV
26881,21sGRVR7HEs_t6PdB9tGMw,"['Salad', 'Restaurants', 'Pizza', 'Burgers']",Las Vegas,1,36.0853026,-115.2074087,89118,2,157,2.5,NV
26906,3cg4pKBL8DTFXCtZ5y9V4g,"['Restaurants', 'American (New)']",Las Vegas,0,36.1090162612,-115.153868794,89199,2,136,3.5,NV
26915,ts4oBmF0ObxMcBb7Rm3tSA,"['Restaurants', 'Chinese', 'Japanese']",Las Vegas,0,36.1444429,-115.295238,89117,2,5,4.0,NV
26916,2HxaDXZmAOH6LiuzGgNdPA,"['Burgers', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch']",Las Vegas,1,36.0610744704,-115.242177273,89118,1,148,3.0,NV
26917,f4wR4t1uXCXFY7xBslzMcw,"['Sandwiches', 'Food', 'Burgers', 'Restaurants', 'Ice Cream & Frozen Yogurt']",Las Vegas,0,36.0720204,-115.2302208,89118,1,6,3.5,NV
26920,s6L6SdVYhPcOQEDmNIg1-g,"['Chinese', 'Restaurants']",Las Vegas,1,36.0894888,-115.2431996,89118,1,60,3.0,NV
26925,HmeRzfULqmvcx_3TRe_tBw,"['Restaurants', 'Mexican', 'Seafood']",Las Vegas,1,36.0998450965,-115.117184222,89121,2,39,4.0,NV
26929,7Bcc_ouJ6ASl7Zkv7qjdWA,"['Restaurants', 'Burgers']",North Las Vegas,0,36.2866869,-115.1778047,89084,1,3,2.5,NV
26934,1BM4iXyCU-dIRnNQw-JtmA,"['Burgers', 'Restaurants', 'Fast Food']",Henderson,1,35.9674046321,-115.168773367,89044,1,21,2.5,NV
26948,4VjrVv-PBuG-al5JnUUIGg,"['Personal Chefs', 'Do-It-Yourself Food', 'Mexican', 'Caterers', 'Restaurants', 'Food Stands', 'Food', 'Food Trucks', 'Event Planning & Services']",Las Vegas,1,36.0986940887,-115.049609393,89122,2,53,3.5,NV
26969,m9idUZWCBQB_owyaSeO2dw,"['Mexican', 'Food', 'Restaurants']",Las Vegas,1,36.1162231,-115.1378401,89119,1,28,4.0,NV
27005,EHDcxAlrrP4VPiZuQlrIrg,"['Mexican', 'Restaurants']",Las Vegas,1,36.2498922,-115.2441383,89130,2,75,2.5,NV
27007,HpK1ILGUm5W129toiRSsXw,"['Mexican', 'Restaurants']",Henderson,1,36.013105,-114.963638,89015,1,112,4.0,NV
27020,ktAYPbPwmV7cWH-RWwihpA,"['Steakhouses', 'Restaurants']",Henderson,0,35.972629,-114.912004,89002,2,15,4.0,NV
27025,M5Nvx_jkTf56Ne7tuXgCLQ,"['Pizza', 'Restaurants']",Las Vegas,0,36.232623,-115.2432672,89108,0,58,2.0,NV
27036,wwEg_6bHfTrOpn_bygIQZg,"['Pizza', 'Restaurants']",Las Vegas,1,36.2412192114,-115.078003854,89115,1,18,1.5,NV
27043,w2LGE0kHQQv6v0LmJtcfhw,"['American (New)', 'Restaurants']",Las Vegas,0,36.0718982,-115.1068951,89120,1,3,4.0,NV
27045,axJFWAeEJ-kRs8LFy8ow1A,"['Restaurants', 'Mediterranean', 'Bars', 'Nightlife']",Las Vegas,1,36.1087848,-115.1370794,89119,2,3,3.5,NV
27050,XBIgiDL_sXYOroaX4ULaUw,"['Fast Food', 'Restaurants', 'Burgers']",Las Vegas,1,36.0128812,-115.135044,89183,1,41,2.5,NV
27064,FkdG2Qsh0V2UmrEOn_ImDA,"['Mexican', 'Street Vendors', 'Restaurants', 'Food Trucks', 'Food']",Las Vegas,1,36.1438671419,-115.157523897,89102,1,13,4.0,NV
27070,i5vy3X8WBjQ-F7P8HqC7KA,"['Restaurants', 'Mexican']",Las Vegas,0,36.1585441,-115.121042,89104,1,3,4.5,NV
27075,6bYgKI5JaQmS2xDoofS6cQ,"['Korean', 'Restaurants', 'Chinese', 'Fish & Chips']",Las Vegas,1,36.2185836,-115.0927582,89115,1,37,4.0,NV
27086,LJN4A-Wr95ee-Ihurzs36Q,"['Sandwiches', 'Restaurants']",Las Vegas,0,36.1948379085,-115.252650459,89128,0,4,2.0,NV
27087,5XKz4CGyjYD_jzoxlPqRQw,"['Breakfast & Brunch', 'Restaurants']",Las Vegas,0,36.159189,-115.127554,89104,1,11,3.0,NV
27088,D1J0-sFI1ul-9l3CwjvvwA,"['Mexican', 'Restaurants']",Las Vegas,0,36.1585354,-115.1229682,89104,1,5,3.5,NV
27091,kDCyqlYcstqnoqnfBRS5Og,"['Cafes', 'Juice Bars & Smoothies', 'Desserts', 'Food', 'Sandwiches', 'Coffee & Tea', 'Restaurants']",Las Vegas,1,36.0661111494,-115.118908547,89119,1,91,4.5,NV
27092,lYsq47uDzdjYUGtyUq8aaQ,"['Spanish', 'Mexican', 'Latin American', 'Restaurants']",Las Vegas,0,36.1678342,-115.156188,89106,2,373,4.0,NV
27094,PmXqq2nFT6oYvgLxLwrFEQ,"['Food Delivery Services', 'Food', 'Restaurants', 'Fast Food', 'Sandwiches']",Las Vegas,1,36.238676486,-115.223775879,89130,1,45,4.0,NV
27100,blLNQHrgAKR2md7MMx2pzw,"['Restaurants', 'Breakfast & Brunch', 'Diners']",Las Vegas,0,36.0415682,-115.1215253,89123,2,31,4.0,NV
27118,dqLo6yZ7NMyV35ldGJHdzw,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",Las Vegas,0,36.1735789,-115.282548,89145,0,5,4.0,NV
27121,cbOsasex5EmQEy554-Fz0Q,"['Restaurants', 'Mexican']",Las Vegas,1,36.2466964851,-115.209172256,89130,2,12,3.0,NV
27122,ijg7qQCYnhUWBd5JUxbfvA,"['Diners', 'Restaurants']",Las Vegas,1,36.1477095179,-115.155205876,89104,2,326,3.0,NV
27141,pcxssrp4IeSN3GlYpPwlQA,"['Restaurants', 'Halal', 'Persian/Iranian']",Henderson,0,35.9939755284,-115.101479888,89052,1,29,3.5,NV
27144,SS6Ow_wWjP8CbfbKEW4ZEA,"['American (Traditional)', 'Restaurants', 'Bars', 'Nightlife']",North Las Vegas,0,36.2409489,-115.1592072,89032,0,3,4.5,NV
27145,wwgH65yjLssksjz8ASU3QA,"['Tex-Mex', 'Restaurants', 'Fast Food', 'Mexican']",Las Vegas,1,36.1440005,-115.206161,89102,1,69,3.0,NV
27151,Sfc8Haz2Yri8Mo1L0E0TsA,"['Burgers', 'Chicken Wings', 'Restaurants']",Las Vegas,0,36.071196,-115.207463,89118,2,52,3.0,NV
27163,ZBPwZv0QFWF9QGyR7LbIsA,"['Restaurants', 'Vietnamese']",Las Vegas,1,36.0220293723,-115.117777991,89123,1,106,3.5,NV
27165,H8p7tEvUmJ2sTxxdmxnrMg,"['Restaurants', 'Mexican']",Las Vegas,1,36.1427509242,-115.173939324,89102,2,38,2.5,NV
27166,MqIgMLUdD53r_dmx1goYJg,"['Sports Bars', 'Seafood', 'Bars', 'Nightlife', 'Breakfast & Brunch', 'Restaurants']",Las Vegas,1,36.291036,-115.288192,89149,2,273,3.5,NV
27171,XvnVh7aRMCEZ0NH_Su3UFQ,"['Restaurants', 'Korean']",Las Vegas,0,36.1263064927,-115.241660658,89146,2,5,4.0,NV
27176,zaxK3ea92mvEBRy-jttngg,"['Event Planning & Services', 'Venues & Event Spaces', 'Bars', 'Music Venues', 'Salad', 'Arts & Entertainment', 'Restaurants', 'Barbeque', 'American (Traditional)', 'Nightlife', 'Chicken Wings']",Las Vegas,1,36.1176620311,-115.170430133,89109,2,146,3.5,NV
27177,5iHctUjkQTGwEvOaBkwMRQ,"['Internet Cafes', 'Cafes', 'Coffee & Tea', 'American (Traditional)', 'Fast Food', 'Burgers', 'Restaurants', 'Food', 'Gelato', 'Breakfast & Brunch', 'American (New)']",Las Vegas,1,36.1672332269,-115.146141234,89101,1,63,4.0,NV
27182,eduRavkml8awmPachSZXuw,"['Sushi Bars', 'American (New)', 'Restaurants']",Las Vegas,1,36.1638735074,-115.289943661,89145,2,646,3.5,NV
27192,G9OOkWH5rLHN3DKNPMv1lg,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)']",Las Vegas,0,36.1183787,-115.1726202,89109,2,76,2.0,NV
27199,0_TiLam-zHFlm6qb9DyEmA,"['Barbeque', 'Restaurants']",North Las Vegas,0,36.2119,-115.1261,89030,2,7,3.5,NV
27210,BN_GVKaX0jnaVI4Ar1iV2w,"['Restaurants', 'American (New)', 'Nightlife', 'Bars', 'Lounges']",Las Vegas,0,36.05798,-115.31953,89148,2,20,3.5,NV
27214,6fz0hnNIVpLF5v2NqJfA9w,"['Restaurants', 'Breakfast & Brunch', 'Cafes', 'American (Traditional)', 'Filipino']",Las Vegas,1,36.0209186,-115.2673009,89113,2,173,4.0,NV
27224,vLO7WdSy53qYHXl_PiRf1w,"['Restaurants', 'Mexican']",Las Vegas,0,36.1057107,-115.2022722,89173,2,8,3.0,NV
27232,XrR41SdmAlPJ__02noDrEQ,"['Tex-Mex', 'Restaurants', 'Fast Food', 'Bars', 'Nightlife']",Las Vegas,1,36.0810741738,-115.139355697,89119,2,54,2.0,NV
27236,e1DfwqDhYQYLKoyHmJu0hQ,"['Chicken Wings', 'Restaurants']",Las Vegas,0,36.2151739,-115.2123105,89130,1,32,4.5,NV
27247,WK542yG4t2PUvaBOkjcwNA,"['Diners', 'Restaurants']",Las Vegas,0,36.147911,-115.156585,89104,2,23,3.5,NV
27249,icsmeOong1Ac5AcwKKuqgQ,"['Food', 'Food Trucks', 'Asian Fusion', 'Restaurants', 'Burgers']",Las Vegas,0,36.1182919,-115.170409,89109,2,85,3.5,NV
27254,vstifTjwsVFXc1aprX9_iQ,"['American (New)', 'Food', 'Chicken Wings', 'American (Traditional)', 'Fast Food', 'Restaurants', 'Chicken Shop']",Las Vegas,1,36.2649844,-115.2566817,89149,1,152,4.0,NV
27258,GzBIAjAMHD9iVZK8BT6XMw,"['Desserts', 'Tacos', 'Food', 'Mexican', 'Breakfast & Brunch', 'Soup', 'Restaurants']",Las Vegas,1,36.1591487,-115.152673,89104,2,18,5.0,NV
27266,oDQG-l5jts3-M2r9xKquyA,"['Fast Food', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt']",Las Vegas,1,36.3027192,-115.2822117,89131,1,38,2.0,NV
27267,rxl3CqStrWJ36SZWFyrcHw,"['Burgers', 'Restaurants', 'Italian', 'Pizza']",North Las Vegas,0,36.240562,-115.111435,89030,2,9,2.0,NV
27269,sOYsxYYFl03PhHmz_rBDZQ,"['Restaurants', 'American (New)']",Las Vegas,1,36.0373841989,-115.242948945,89139,2,650,4.0,NV
27272,9UVkAmyodpaSBm49DBKFNw,"['Hawaiian', 'Asian Fusion', 'Seafood', 'Japanese', 'Poke', 'Restaurants', 'Sushi Bars', 'Food']",Las Vegas,1,36.264618,-115.257566,89149,2,246,4.5,NV
27273,Gud0G5LL9vFOOHjvyEIlTQ,"['Mexican', 'Food Trucks', 'Food', 'Food Stands', 'Restaurants']",Las Vegas,1,36.0995058,-115.2222678,89118,1,38,3.5,NV
27287,xfzDtGxx6B4a27RAyah69w,"['Restaurants', 'Food', 'Sushi Bars', 'Desserts', 'Japanese']",Las Vegas,1,36.0994204,-115.2089924,89103,2,616,4.0,NV
27288,iAu8s96GKQ73Xe7j_2GyCQ,"['Sports Bars', 'Nightlife', 'Bars', 'Restaurants', 'American (Traditional)']",Las Vegas,1,36.1153219,-115.2235825,89103,2,197,4.5,NV
27295,oi3FWENKZ5y_bDCpEb8yOw,"['American (New)', 'Seafood', 'Restaurants']",Las Vegas,1,36.1265763848,-115.166935203,89109,4,371,3.5,NV
27343,gBy6UXTpoSHhW6qd15XU0g,"['Restaurants', 'American (Traditional)']",Las Vegas,1,36.1384195034,-115.284254123,89117,1,156,4.0,NV
27373,SRUHJIKqhvKu2BFDTSoPww,"['Restaurants', 'Kosher', 'Pizza']",Las Vegas,0,36.1441474,-115.1613475,89102,2,17,2.0,NV
27375,uyTHJd8s12u8kQBEpCyxuA,"['American (Traditional)', 'Bagels', 'Restaurants', 'Cafes', 'Food']",Las Vegas,0,36.1590987,-115.3376537,89136,2,9,3.0,NV
27385,ASdkR68GWVdt6rQsiZAN5w,"['Vegan', 'Restaurants', 'Education', 'Live/Raw Food', 'Special Education']",Las Vegas,0,36.0947119,-115.2976559,89148,2,49,4.5,NV
27419,S-oIZWzHhTRF3iqqQMvYoA,"['Mexican', 'Restaurants']",Las Vegas,1,36.2813438,-115.2872561,89149,1,97,3.5,NV
27427,KhvwEXKJXRTgcJRNmJNhsA,"['Fast Food', 'Seafood', 'Chinese', 'Food', 'Restaurants']",Las Vegas,1,36.0831959846,-115.03240571,89122,1,127,3.5,NV
27428,85gYSNxRpFIbQ3JVcudsVw,"['Chicken Wings', 'Restaurants', 'Pizza']",Las Vegas,1,36.1153665,-115.0680876,89121,2,19,2.5,NV
27439,TgTiw8lMYoRNreSeYN9qWg,"['Food', 'Breakfast & Brunch', 'Cafes', 'Coffee & Tea', 'Sandwiches', 'Internet Cafes', 'Restaurants']",Henderson,1,36.017363404,-115.079916264,89012,1,33,4.5,NV
27440,MVnTomh3k3nLOFl74XEJRw,"['Event Planning & Services', 'Party & Event Planning', 'Restaurants', 'Cafes', 'Caterers']",Las Vegas,0,36.0749889,-115.1886166,89118,2,19,4.0,NV
27455,4NxIM5xpIEem1IkEkz2I7Q,"['Mexican', 'Restaurants']",Las Vegas,0,36.1652383,-115.1612208,89106,2,30,3.5,NV
27459,G4hjhtA_wQ-tSOGpgGlDjw,"['Seafood', 'Tacos', 'Mexican', 'Nightlife', 'Fast Food', 'Restaurants', 'Bars', 'Dive Bars']",Las Vegas,1,36.1517421042,-115.151811881,89104,1,5,4.0,NV
27462,yGqvmPtlFZMPhLBlNQyggg,"['Hawaiian', 'Restaurants']",Las Vegas,1,36.1452198,-115.1766512,89102,1,148,4.0,NV
27475,GtrKMt4SFqh7eBl2CKeOIQ,"['Pizza', 'Restaurants']",Las Vegas,0,36.1669449,-115.205034,89107,0,9,2.5,NV
27487,nWuomYtU748irUOWo_xohg,"['Chicken Wings', 'Fast Food', 'Restaurants']",Las Vegas,1,36.1774463,-115.1764027,89106,1,14,3.5,NV
27488,GdnLwnezKcZwoP-fnVtPNg,"['Fast Food', 'Chinese', 'Restaurants']",Las Vegas,1,36.1584067,-115.2053419,89102,1,17,3.0,NV
27492,xw6G0T2VQZAtta6RcZoAOQ,"['Mexican', 'Restaurants']",Las Vegas,1,36.1446524,-115.294935,89117,1,251,3.0,NV
27503,SknYYIK1rBNgYqNl4tYUPA,"['Restaurants', 'Mexican']",Las Vegas,1,36.055748,-115.1170812,89123,1,29,3.5,NV
27506,G3u4eA85qY8t3LWtiU27qQ,"['Chinese', 'Restaurants']",Las Vegas,0,36.188135,-115.160418,89106,0,4,3.0,NV
27527,nM9NwHXy3EadihjJTG2i5w,"['Restaurants', 'Mexican', 'Tacos', 'Vegan']",Las Vegas,1,36.1007774746,-115.101814503,89121,1,99,4.5,NV
27530,II5EG0o7Y9jRZA84RBXetA,"['Chicken Wings', 'American (New)', 'Restaurants', 'Chicken Shop']",Las Vegas,1,36.119211,-115.064482,89121,1,24,4.0,NV
27532,1Jm-fFPCAD-ZGM2J4HACXA,"['Restaurants', 'American (New)', 'Buffets']",Las Vegas,0,36.1094581,-115.1568938,89119,2,9,2.0,NV
27537,2DydwQRkIutHarWT_o1L0Q,"['Tacos', 'Restaurants', 'Mexican', 'Fast Food']",Las Vegas,1,36.060423,-115.224332,89118,1,40,3.0,NV
27557,2iWpS2xe9rBaFAv1CJuz3g,"['Home Cleaning', 'Local Services', 'Restaurants', 'Home Services', 'Professional Services', 'Appliances & Repair']",Las Vegas,1,36.306487091,-115.283508471,89143,0,9,5.0,NV
27578,EFxnpVs3vLUvpt1vX_iPdg,"['Salad', 'Vegetarian', 'Restaurants', 'Diners', 'American (Traditional)', 'Mediterranean', 'Hot Dogs', 'Chicken Shop', 'Cafes']",Las Vegas,1,36.1593806,-115.1930038,89102,1,115,4.0,NV
27579,fZM-vnMe00UbFbbo03uSDQ,"['Southern', 'Restaurants']",Las Vegas,1,36.1429701,-115.20935,89102,2,3,2.0,NV
27596,-_yEVC3_3M6YOsamYfNFEw,"['Delis', 'Salad', 'Sandwiches', 'American (New)', 'Restaurants']",Las Vegas,1,36.1178702,-115.1367955,89119,1,158,4.0,NV
